id_hotel,nombre,url_principal,ciudad,pais,latitud,longitud
281793976,Posada Juma Ocag,,,Guatemala,14.558034,-90.7377631
281794287,Hotel Pan American,,,Guatemala,14.6405835,-90.5143555
281794288,Hotel Regis,,,Guatemala,14.742267,-91.1584378
289716849,El Carmen,,,Guatemala,14.5578317,-90.7320771
299722322,La Isla Verde,,,Guatemala,14.7397992,-91.2109544
466576996,Grand Tikal Futura,,,Guatemala,14.6226742,-90.5539107
471522432,El Puente,,,Guatemala,14.8343098,-91.5207636
499380763,San Carlos,,,Guatemala,14.2526028,-90.2790371
617430380,Hotel San Carlos,,,Guatemala,14.6058606,-90.5152843
652192156,,,,Guatemala,14.5195112,-90.5345987
767602083,Hilton Garden Inn,,,Guatemala,14.599916,-90.5177718
795044425,Suites Altamira,,,Guatemala,14.6001586,-90.5203061
806834269,Hotel Villa Dorada,,,Guatemala,14.6337037,-90.5193612
806837879,Hotel Santoña,,Ciudad de Guatemala,Guatemala,14.6331224,-90.5127415
806839122,Hotel Exel,,,Guatemala,14.6331016,-90.5119261
806841546,Hotel Belmont,,,Guatemala,14.6329148,-90.5119476
806861527,Hotel Capri,,,Guatemala,14.6323127,-90.5119798
806872139,Hotel Fortuna Royal,,,Guatemala,14.6372409,-90.5120871
806876760,Hotel Pension Altense,,,Guatemala,14.6401605,-90.5114326
806879290,,,,Guatemala,14.6402643,-90.5117867
806879292,Hotel Villa del Rosario,,,Guatemala,14.6388733,-90.5191359
806880932,Hotel Portal de la Fé,,,Guatemala,14.6389902,-90.51925
806892739,Hotel Residencia del Sol,,,Guatemala,14.6118236,-90.517662
806911314,Apartamentos Quality S.A.,,,Guatemala,14.6049055,-90.5154452
806912148,Radisson Hotel And Suites Guatemala City,https://www.radisson.com/guatemala-city-hotel-gt-01010/guatemal,Ciudad de Guatemala,Guatemala,14.6008979,-90.5150589
806948076,Hotel Antaño,,,Guatemala,14.599176,-90.523386
806954867,Hotel Time Watch,,,Guatemala,14.5956565,-90.5153444
806957032,Hotel Posada Los Próceres,,,Guatemala,14.5953744,-90.5149517
806960009,Santander Plaza Hotel,,,Guatemala,14.5965892,-90.5137071
806966394,Hotel Casa Serena,,,Guatemala,14.5976666,-90.5118364
806976959,Hotel Piedra Luna,,,Guatemala,14.5945049,-90.5074656
