id_hotel,nombre,url_principal,ciudad,pais,latitud,longitud
290001189,Brisas de Copán,,,Honduras,14.8398068,-89.155138
310741305,D&D Brewery,,Aldea Los Naranjos,Honduras,14.9466193,-88.0380939
349902628,Hotel El Centro,,,Honduras,15.8463973,-87.9459804
349902635,Hotel Costa Mar,,,Honduras,15.8175456,-87.9359554
351130775,Hotel Sherwood,,,Honduras,15.7834798,-87.4535978
442754531,,,,Honduras,14.1012635,-87.1939325
471508245,Rotterdam Beach Hotel,,,Honduras,15.7928826,-86.7889501
472564523,,,,Honduras,14.1581418,-87.0423373
477003833,El Reno,,,Honduras,14.136873,-87.2820704
493064772,Marina Copan,,,Honduras,14.8392804,-89.1561957
493069376,Graditas Mayas,,,Honduras,14.8379616,-89.1575198
493075801,Don Udos,,,Honduras,14.8365994,-89.1560208
493076892,The Camino Maya,,,Honduras,14.8382753,-89.1558148
493076898,Plaza Copán,,,Honduras,14.8386902,-89.1549651
493076900,La Casa Rosada,,,Honduras,14.839553,-89.1566817
493076901,Hotel San José,,,Honduras,14.8396018,-89.1564475
520954534,Hotel Crowne Plaza,,,Honduras,15.5068802,-88.0304126
540774682,Hotel Itsmania,,,Honduras,14.1099098,-87.2057135
561248739,Hotel Presidente,,,Honduras,15.7834142,-87.4506499
564309538,Maya Vista,,,Honduras,15.7845945,-87.4482034
565303225,Hotel Mango,,Tela,Honduras,15.7824215,-87.4509378
565303235,Veromar,,,Honduras,15.7857281,-87.447998
565316392,Puerto Rico,,,Honduras,15.7844466,-87.4521262
566262943,Hotel San Juan,,,Honduras,14.0320864,-86.5701011
672173431,Sinaí,,,Honduras,15.7811375,-87.44954
672173435,Playa Bonita,,,Honduras,15.7788971,-87.4647857
686682922,Hotel Karen,,,Honduras,15.7842276,-87.4514228
741965702,Hotel Italia,,La Ceiba,Honduras,15.7865864,-86.7904908
746013221,Hotel,,,Honduras,16.0891323,-86.8919298
810765154,La Posada del Angel,,,Honduras,14.158531,-87.0415608
810765174,Hotel Villas de Valle,,,Honduras,14.1642901,-87.0443453
855233385,,,,Honduras,15.5448915,-88.0102695
977786002,Lonestar Hotel,,,Honduras,16.063962,-86.9639644
977864947,Hotel Kayla II,,,Honduras,16.0639084,-86.9655166
1170972026,Hotel Kayla,,,Honduras,16.0640947,-86.9637905
1218141805,Hotel Utila,,,Honduras,16.0975629,-86.8969487
1234136149,Hotel Erick,,,Honduras,14.5905728,-88.5810996
1234171690,Hotel Mejia Batres,,,Honduras,14.308299,-88.1785714
1235429258,Via Via,http://viaviacafe.com,,Honduras,14.8379362,-89.1571228
1316677531,Hotel Olanchito,,,Honduras,15.4852577,-86.5677763
1378706387,Casa de Café,,,Honduras,14.8363514,-89.1590687
1416739061,Posada de Doña Estéfana,,,Honduras,14.11503,-87.113457
1711192579,Colibri-Hill Resort,,,Honduras,16.0986527,-86.8992784
1832126699,Gran Hotel Yadaly,,,Honduras,15.6572267,-86.0048155
1945291479,Hotel Elvir,,,Honduras,14.7680973,-88.7804525
1955896857,,,,Honduras,14.769224,-88.7806015
1978635959,Hotel Guadalupe,,,Honduras,14.0987883,-87.1991437
1994566103,Tamarindo Hostal,,,Honduras,15.5137889,-88.0299339
2130801890,Tobri Divers,,,Honduras,16.3220366,-86.5068895
2457924111,Hotel Yuscarán,,,Honduras,13.9431312,-86.8503088
2457941034,Hotel Isis,,,Honduras,13.8615825,-86.5525055
2460728275,,,,Honduras,14.9468931,-88.0079273
2460734266,El Clavijo del Lago,,,Honduras,14.9027742,-87.9539398
2580454771,,,,Honduras,15.8447022,-87.9441187
2615852452,Luna Beach Resort,,,Honduras,16.2947696,-86.5948078
2615852457,Sunset House,,,Honduras,16.2882729,-86.5960579
2620005645,West Bay Lodge,,,Honduras,16.2739304,-86.5969903
2677291280,Lawson Rock,,,Honduras,16.338414,-86.55319
2717966347,Caye Harbour Lodge,,,Honduras,16.3545182,-86.4484134
2795140174,Hotel Yaxkin,,Copan Ruina,Honduras,14.8390013,-89.1580304
3091958650,Hotel America,,,Honduras,14.0533711,-87.222164
3118484340,Portal del Ángel,,Tegucigalpa,Honduras,14.1008604,-87.1941807
3134335165,Hotel Casa del Arbol Galerias,,San Pedro Sula,Honduras,15.535086,-88.0325614
3169593816,Las brisas,,,Honduras,13.2932479,-87.1781472
3171513035,Hotel Clarion,,,Honduras,15.5057068,-88.0380124
3199422674,Sueno del Mar,,,Honduras,16.2988774,-86.5945321
3200854449,Comayagua Golf Club,http://comayaguagolfclub.com/,,Honduras,14.4713695,-87.6158868
3237279614,Villa Montecarlo,,Tegucigalpa,Honduras,14.0669253,-87.2803146
3284507590,,,,Honduras,14.6672996,-89.0886463
3287918261,Hotel La Posada,,,Honduras,14.8395299,-89.1558731
3288877369,Hotel Los Jicaros,,San Pedro Sula,Honduras,15.5076226,-88.0298891
3422750524,Turtle Bay privat house,https://www.turtlebayresort.com,,Honduras,15.9716408,-86.4782011
3445784254,Splash Inn,,,Honduras,16.303194,-86.5936752
3711389516,La Magrugada,,,Honduras,15.5126548,-88.0280495
3711395266,Hotel Guancascos,,,Honduras,14.5878005,-88.5838145
3845679009,Hotel Montecristo,,El Progreso,Honduras,15.4039052,-87.8062096
