id_hotel,nombre,url_principal,ciudad,pais,latitud,longitud
247030224,Hotel Versalles,,,Panamá,7.9658602,-80.4373836
580845689,Lula's,https://www.lulabb.com,,Panamá,9.3431771,-82.2434152
580848681,Las Lajas Beach Resort,,,Panamá,8.1704404,-81.8689053
668984893,Casa Max,,Bocas Town,Panamá,9.3425142,-82.241832
669005214,Dim's Hostal,,Pedasí,Panamá,7.5313863,-80.026983
669006733,Las Veranas,,,Panamá,8.3735735,-80.1076096
669014185,El Potosi,,,Panamá,8.5992519,-80.1463293
876743969,Avalon Hotel,,,Panamá,9.0919613,-79.5332549
901861455,Buenaventura,,,Panamá,8.3343534,-80.1729348
1026979160,Hostal Casa de Campo,,,Panamá,9.1844434,-79.413383
1027110679,Burbayar Lodge,,,Panamá,9.3159869,-78.9908031
1028381991,Campestre,,,Panamá,8.6140298,-80.1130298
1028636472,Vista de Lago,,,Panamá,8.1559043,-81.0441437
1030023465,Los Quetzales Lodge and Spa,,,Panamá,8.8696071,-82.5668703
1053485929,Heliconia,,,Panamá,7.5920642,-80.9605975
1282121593,Anton Valley,,,Panamá,8.6059535,-80.1345734
1298353561,Riande Aeropuerto,,,Panamá,9.0704064,-79.4028033
1451223691,Canopy Lodge,,,Panamá,8.6243602,-80.1393534
1537662978,Canal House,,,Panamá,8.95153,-79.5343406
1569950491,Hibiscus Garden,,,Panamá,7.6685324,-81.208796
1599513807,Playa Blanca Hotel & Resort,,,Panamá,8.3517644,-80.1471011
1607558144,Finca Lerida,https://www.fincalerida.com/,,Panamá,8.8130817,-82.4832009
1665943606,Playita Resort,,,Panamá,7.419571,-80.1804176
1698794893,Los Mandarinos,https://www.losmandarinos.com/,,Panamá,8.6115651,-80.1195869
1705339336,Cocoplum Eco Lodge,,,Panamá,9.5412544,-79.6749928
1705339337,Scuba Portobelo,,,Panamá,9.5365302,-79.672788
1722514841,,,,Panamá,8.3978831,-80.0694919
1826582426,Cabañas Villa Lorena,,,Panamá,8.783286,-82.4309993
1866716239,,,,Panamá,8.4691557,-79.9526817
1866726541,Hotel Don Pepe,,,Panamá,8.6035314,-80.1303279
1866784329,El Sitio Village,,Playa Venao,Panamá,7.431821,-80.1907388
1866784334,The Point,,Playa Venao,Panamá,7.4327589,-80.1934309
1866784405,Hostel Villa Vento Surf,,,Panamá,7.6347305,-81.2568772
1866784505,,,,Panamá,8.3768228,-80.1046836
1866788315,,,,Panamá,8.76603,-82.6331737
1873017925,Akwadup Lodge,,,Panamá,9.2164594,-78.0045644
2235345653,Hotel Cerro Punta,,,Panamá,8.852388,-82.5755065
2235351203,Hotel Bambito,,,Panamá,8.8274956,-82.6138591
2235402927,Coco del Mar,,,Panamá,8.2923497,-82.8471677
2267453035,Hotel Rambala,,,Panamá,8.9290344,-82.1826966
2462416052,Bungalows María Soto,,,Panamá,9.5250352,-79.6827033
2462429097,Las Anclas,,,Panamá,9.5410714,-79.6749448
2462440931,,,,Panamá,9.5895408,-79.5847663
2462459793,Casa X,,,Panamá,9.6039297,-79.5880635
2464833167,Hostal Buena Esperanza,,,Panamá,8.6200406,-80.5798583
2515859439,Hotel Bahia del Sol,,,Panamá,9.343523,-82.251863
2580477682,Hotel Express Inn,,,Panamá,9.0737993,-79.3903329
2673168970,Hotel Playa Cambutal,,Cambutal,Panamá,7.2508628,-80.4934187
3379022483,Hotelito del Mar,http://www.hotelitodelmar.com/,,Panamá,9.3390459,-82.2400929
3379022485,Selina,http://www.selinahostels.com/bocas-del-toro/,,Panamá,9.3408775,-82.2395901
3379065352,Gran Hotel Bahia,,,Panamá,9.3360041,-82.2408931
3379065354,Hotel Palma Royale,,,Panamá,9.3358634,-82.2409298
3380292454,Hotel Bocas Town,,,Panamá,9.3388705,-82.2398613
3380292455,Hotel Don Chicho,,,Panamá,9.340473,-82.2408747
3380461368,Hotel Ushuaia,,,Panamá,9.3487134,-82.209938
3402890231,Pedasi Sports Club,,,Panamá,7.5355062,-80.025813
3402893530,Plaza,,,Panamá,8.0971785,-80.9552669
3402908867,Anachoreo,,,Panamá,8.5163359,-81.0756397
3403003714,La Teraza,,,Panamá,9.3418763,-82.2400776
3403003715,Nic,,,Panamá,9.3406218,-82.2432909
3506370471,El Monte Carlo Apart Hotel,,,Panamá,9.3430971,-82.2458
3506370738,Hotel Limbo on the Sea,,,Panamá,9.3383159,-82.2404532
3506373736,Hotel Bocas del Toro,,,Panamá,9.3384057,-82.240373
3514832388,Jardines Vista del Mar,,,Panamá,9.3490288,-82.2548602
3653512452,Canal Inn B&B,,,Panamá,8.9462079,-79.5607782
3743640122,American Trade Hotel,,,Panamá,8.9522811,-79.5367666
3796362792,STAY,https://www.staybocas.com/,,Panamá,9.3406591,-82.2437103
3885503857,SisterMoon Hotel,,,Panamá,9.6357279,-79.5572148
3897511513,Hotel Boca Brava,,Boca Chica,Panamá,8.2111694,-82.2069994
3903485015,Amador Ocean View,,,Panamá,8.9153597,-79.5262042
3915251237,Residencial Avenida Hospedaje,,David,Panamá,8.4305881,-82.4238409
3934795575,Hospedaje Mamá,,Volcán,Panamá,8.7859102,-82.6500523
3955311836,Punta Chame Villas,,,Panamá,8.6522845,-79.7009298
3955312639,A Casa Amarilla,,Punta Chame,Panamá,8.6419716,-79.709339
4000011839,Hostal Lottsawatta,,,Panamá,8.5556979,-79.8605244
4010339076,Ohana,www.ohanaandcomics.com,,Panamá,9.0124751,-79.573117
4057290584,B&B Surfari,https://www.surfari-bocas.com/,Bocas del toro,Panamá,9.3369531,-82.2417702
4058176613,Casita Rio Indio,,,Panamá,9.5615367,-79.5434855
4058183185,Little Italy,,,Panamá,8.4878132,-82.5788526
4144208389,Boquete Tree Trek Mountain Resort,,,Panamá,8.8098258,-82.3956011
4144208489,Swan's Cay Hotel,,,Panamá,9.3410555,-82.2406249
4184990189,Faro del Colibri,,,Panamá,9.3377633,-82.2352396
4194159505,Hotel Esperanza,,,Panamá,7.9538,-80.4262684
4194397591,Santa Rita,,,Panamá,7.9638946,-80.4279692
4199678289,Cabañas de Colores,,,Panamá,8.6048026,-80.1262284
4234978389,Hostal las molas,,,Panamá,8.7755339,-82.6374285
4234978489,Lina House,,,Panamá,8.8522887,-82.5732006
4315040591,Lula's B&B,https://www.lulabb.com/,,Panamá,9.3432881,-82.2436672
4321170900,Hotel Residencial El Valle,http://www.hotelresidencialelvalle.com,,Panamá,8.6037531,-80.1305583
4368819289,Luna Llena Hostal,,,Panamá,9.5548931,-79.6540569
4371403066,Los Secretos Guesthouse,https://lossecretosguesthouse.wordpress.com/,,Panamá,9.3112499,-82.1701235
4371424928,Palmar Beach Lodge,https://www.palmartentlodge.com/,,Panamá,9.3437387,-82.1788859
4371541698,Yandup Island Lodge,http://www.yandupisland.com/,,Panamá,9.3189051,-78.2247142
4375586294,Sonesta Panamá,,,Panamá,8.9829414,-79.5252992
4392445907,Hotel Centroamericano,,Ciudad de Panamá,Panamá,8.9694578,-79.5352461
4410698982,Hotel Tortuga,,,Panamá,7.8002485,-80.2024286
4410764456,Hostal el Naranjal,,,Panamá,7.7545401,-80.2561087
4410764956,Hostal Familiar la casita de los Kimmel,,,Panamá,7.7479079,-80.2397591
4410778299,El Pajaro Verde GUME,,,Panamá,7.7454084,-80.2790833
4411939240,Pedasi Ocean Properties,,Pedasi,Panamá,7.4537136,-80.0526862
4411939463,Posada los Destiladeros,,,Panamá,7.4550244,-80.0510446
4411995028,Hotel Punta Franca,https://hotelpedasi.com/,,Panamá,7.4512924,-80.0617858
4412352658,Hostal Villa Libera,,,Panamá,7.5276137,-80.0114692
4412353175,Hotel y Restaurante Bull Beach,,,Panamá,7.5297095,-80.0039074
4414294063,Pacific Coast,,,Panamá,8.8943624,-79.6219692
4431172900,Iguana Verde,,,Panamá,7.5761567,-80.9622325
4456593989,Hotel Riu Playa Blanca,https://www.riu.com/en/hotel/panama/playa-blanca/hotel-riu-playa-blanca/,Río Hato,Panamá,8.3483384,-80.1490098
4554232089,Paradais Inn,http://www.paradiseinn.de,,Panamá,8.2499656,-81.8771982
4567225289,Casa Congo,https://fundacionbp.org/,,Panamá,9.553891,-79.6572125
4567274090,Hotel & Restaurante Valle Verde,https://www.hotel-valleverde.com/,El Valle de Antón,Panamá,8.6084801,-80.1191889
4580579190,Goden Sahara,,,Panamá,9.45244,-82.5187034
4591656296,Casa Areka Hostel,,,Panamá,8.9775445,-79.5106742
4621881091,Hotel La preferida,,,Panamá,9.2924004,-82.4055891
4622531289,Brisas,,,Panamá,9.3422393,-82.2407631
4641080277,Hotel Pacheco,,,Panamá,7.7649979,-80.2726541
4645287589,Casa Areka Hostel,,,Panamá,8.9775372,-79.5107916
4656395949,B&B La casita de Farallon,,,Panamá,8.3575632,-80.1366578
4676744790,The Panama Hat Hostel,,,Panamá,8.9765731,-79.5241249
4706524232,Hotel Santa Catalina,https://www.hotelsantacatalinapanama.com/,,Panamá,7.6289928,-81.252832
4708979894,Mount Totumas Eco Lodge,https://www.mounttotumas.com/,,Panamá,8.8831577,-82.6836174
4713817832,Hotel Central Boquete,www.hotelcentralboquete.com,Boquete,Panamá,8.7833453,-82.4338873
4716540768,Rainforest Yasmin Hotel,,,Panamá,8.5152948,-81.0756703
4716559697,Coffee Mountain Inn,http://coffeemountaininn.com/,,Panamá,8.5170409,-81.0749045
4726861990,Hotel Darkmount,,,Panamá,8.1304756,-80.6866465
4727000389,Hotel Interamericano,,,Panamá,8.2513257,-80.5451821
4731214521,Sercotel Panamá Princess,,,Panamá,8.9799971,-79.519869
4733162124,Ojos del Río,https://ojos-del-rio-pa.book.direct/en-us,,Panamá,8.9741206,-79.5326364
4734816723,Hotel Avila Panama,,,Panamá,8.9722401,-79.5355237
4734816724,Hotel Venecia,,,Panamá,8.9723305,-79.5357063
4734816725,Hotel Costa Inn,,,Panamá,8.973507,-79.5348338
4734821721,Hotel Acapulco,,,Panamá,8.9676047,-79.5375212
4734821722,Hotel 2 Mares,,,Panamá,8.9677619,-79.5377831
4734837734,Hotel Lisboa,,,Panamá,8.9676379,-79.5371645
4735206222,Aparthotel Sevilla Suites,,,Panamá,8.985628,-79.5277783
4738672622,Occidental Panamá City,,,Panamá,8.9838905,-79.524761
4738677821,Holiday Inn Panama Canal,,,Panamá,8.9936491,-79.5809299
4740092321,Hotel Las Américas Golden Tower Panamá,,,Panamá,8.9778421,-79.516943
4758610523,Hotel Doña Primitiva,,,Panamá,8.6667559,-77.4208553
4779562399,ISHQ AirBnb,,,Panamá,9.2672237,-80.0602859
4828699061,Eco Lodge La Escapada,,,Panamá,9.1914122,-82.3290263
4837738103,Hotel Sarita,,,Panamá,8.245879,-80.5404185
4842070822,Tierra Verde,,,Panamá,9.339241,-82.2337687
4842274547,Hotel Vista Mar,,,Panamá,9.3431939,-82.2424128
4903262423,La Veranda Hostel,http://www.laverandahostel.com,,Panamá,9.3426391,-82.2441709
4968781425,Casa Agropecuaria David,,,Panamá,9.2972383,-82.4096964
4972828534,,,,Panamá,9.4135539,-82.3317333
4972828535,,,,Panamá,9.4136535,-82.3320242
4972828537,,,,Panamá,9.4149778,-82.3305408
4973594880,Tucan Country Club & Resort,,,Panamá,8.9597891,-79.5924807
5108431421,Villa Coco,,,Panamá,7.6295209,-81.2548327
5196344424,Global hotel,,,Panamá,8.9849913,-79.521146
5258746652,Hotel Bocas del Mar,https://www.bocasdelmar.com/,Boca Chica,Panamá,8.2182604,-82.2057649
5270771287,The Hummingbird,https://thehummingbirdpanama.com/,Bocas del Toro,Panamá,9.3992854,-82.2459854
5317249274,Hotel Guacamaya,,,Panamá,8.5147256,-80.3510523
5317249275,Hotel Dos Continentes,,,Panamá,8.5150705,-80.351924
5335614698,Gran Hotel Azuero,,Chitré,Panamá,7.9660559,-80.4389325
5344830150,Bocas Inn,,Bocas Town,Panamá,9.3423535,-82.2409433
5344852958,Laylow,,Bocas Town,Panamá,9.3388305,-82.2403155
